,origin_lat,origin_lng,destination_lat,destination_lng,route_name
259,30.206507000000002,-92.06416999999999,37.647139,-121.91248799999998,"Lafayette Parish, Louisiana - Alameda County, California"
260,31.732551,-93.082611,37.647139,-121.91248799999998,"Natchitoches Parish, Louisiana - Alameda County, California"
261,30.053420000000003,-89.934502,37.647139,-121.91248799999998,"Orleans Parish, Louisiana - Alameda County, California"
262,32.480932,-92.15158100000001,37.647139,-121.91248799999998,"Ouachita Parish, Louisiana - Alameda County, California"
263,30.621531,-90.40663,37.647139,-121.91248799999998,"Tangipahoa Parish, Louisiana - Alameda County, California"
264,44.167681,-70.207435,37.647139,-121.91248799999998,"Androscoggin County, Maine - Alameda County, California"
265,44.167681,-70.207435,37.647139,-121.91248799999998,"Androscoggin County, Maine - Alameda County, California"
266,44.167681,-70.207435,37.647139,-121.91248799999998,"Androscoggin County, Maine - Alameda County, California"
267,43.808347999999995,-70.330375,37.647139,-121.91248799999998,"Cumberland County, Maine - Alameda County, California"
268,43.808347999999995,-70.330375,37.647139,-121.91248799999998,"Cumberland County, Maine - Alameda County, California"
269,44.976724,-70.414935,37.647139,-121.91248799999998,"Franklin County, Maine - Alameda County, California"
270,44.976724,-70.414935,37.647139,-121.91248799999998,"Franklin County, Maine - Alameda County, California"
271,44.976724,-70.414935,37.647139,-121.91248799999998,"Franklin County, Maine - Alameda County, California"
272,44.417012,-69.765764,37.647139,-121.91248799999998,"Kennebec County, Maine - Alameda County, California"
273,44.417012,-69.765764,37.647139,-121.91248799999998,"Kennebec County, Maine - Alameda County, California"
274,45.915639,-69.102231,37.647139,-121.91248799999998,"Piscataquis County, Maine - Alameda County, California"
275,45.915639,-69.102231,37.647139,-121.91248799999998,"Piscataquis County, Maine - Alameda County, California"
276,43.426019000000004,-70.668425,37.647139,-121.91248799999998,"York County, Maine - Alameda County, California"
277,43.426019000000004,-70.668425,37.647139,-121.91248799999998,"York County, Maine - Alameda County, California"
278,38.991617,-76.56089399999999,37.647139,-121.91248799999998,"Anne Arundel County, Maryland - Alameda County, California"
