Name,Year,Population,Male in STEM,Female in STEM,Employment Count,Employment Rate,Income per Capita,County,State,Total in STEM,STEM Rate
"Tompkins County, New York",2012,102554.0,2992.0,1585.0,46289.0,45.1362209177604,28819.0,Tompkins County, New York,4577.0,4.463014606938783
"Ulster County, New York",2012,181791.0,2906.0,817.0,83807.0,46.10074206093811,30683.0,Ulster County, New York,3723.0,2.0479561694473323
"Warren County, New York",2012,65538.0,760.0,288.0,31586.0,48.194940339955444,29642.0,Warren County, New York,1048.0,1.5990722939363422
"Wayne County, New York",2012,92962.0,1225.0,196.0,43899.0,47.22252103009832,24305.0,Wayne County, New York,1421.0,1.52858157096448
"Westchester County, New York",2012,961670.0,12782.0,7127.0,454327.0,47.24354508303264,45803.0,Westchester County, New York,19909.0,2.0702527894184075
"Alamance County, North Carolina",2012,153920.0,2500.0,1011.0,69045.0,44.8577182952183,21506.0,Alamance County, North Carolina,3511.0,2.2810550935550933
"Brunswick County, North Carolina",2012,112257.0,965.0,174.0,42873.0,38.191827681124565,28171.0,Brunswick County, North Carolina,1139.0,1.0146360583304381
"Buncombe County, North Carolina",2012,244490.0,2890.0,1217.0,115109.0,47.08127121763671,25784.0,Buncombe County, North Carolina,4107.0,1.679823305656673
"Burke County, North Carolina",2012,90505.0,440.0,55.0,37268.0,41.17783547870283,19361.0,Burke County, North Carolina,495.0,0.5469311087785206
"Cabarrus County, North Carolina",2012,184498.0,3591.0,1038.0,84100.0,45.58314995284502,25854.0,Cabarrus County, North Carolina,4629.0,2.5089702869407797
"Caldwell County, North Carolina",2012,81930.0,488.0,188.0,31974.0,39.02599780300256,17887.0,Caldwell County, North Carolina,676.0,0.8250945929451972
"Carteret County, North Carolina",2012,67632.0,718.0,268.0,30817.0,45.56570854033593,27850.0,Carteret County, North Carolina,986.0,1.4578897563283653
"Catawba County, North Carolina",2012,154339.0,1718.0,791.0,71352.0,46.23069995270152,22307.0,Catawba County, North Carolina,2509.0,1.6256422550359921
"Chatham County, North Carolina",2012,65976.0,1120.0,348.0,28031.0,42.48666181641809,28067.0,Chatham County, North Carolina,1468.0,2.225051533891112
"Cleveland County, North Carolina",2012,97474.0,633.0,304.0,39544.0,40.56876705583027,18081.0,Cleveland County, North Carolina,937.0,0.9612819828877444
"Craven County, North Carolina",2012,104770.0,594.0,1068.0,38962.0,37.18812637205307,23751.0,Craven County, North Carolina,1662.0,1.5863319652572303
"Cumberland County, North Carolina",2012,324049.0,2579.0,1036.0,117324.0,36.205635567460476,21925.0,Cumberland County, North Carolina,3615.0,1.1155720276871708
"Davidson County, North Carolina",2012,163260.0,1976.0,486.0,68880.0,42.190371187063576,21799.0,Davidson County, North Carolina,2462.0,1.5080240107803504
"Durham County, North Carolina",2012,279641.0,8754.0,4722.0,136451.0,48.79506224051552,29201.0,Durham County, North Carolina,13476.0,4.819035835231601
"Forsyth County, North Carolina",2012,358137.0,5592.0,1377.0,157144.0,43.87818069621402,25865.0,Forsyth County, North Carolina,6969.0,1.9459033833421286
"Gaston County, North Carolina",2012,208049.0,1766.0,575.0,91948.0,44.19535782435869,21821.0,Gaston County, North Carolina,2341.0,1.1252156943796894
"Guilford County, North Carolina",2012,500879.0,7631.0,2488.0,229777.0,45.87475218565761,24709.0,Guilford County, North Carolina,10119.0,2.020248403306986
"Harnett County, North Carolina",2012,122135.0,1925.0,540.0,46267.0,37.881852048962216,20128.0,Harnett County, North Carolina,2465.0,2.018258484463913
"Henderson County, North Carolina",2012,108266.0,983.0,376.0,43605.0,40.27580219090019,22762.0,Henderson County, North Carolina,1359.0,1.255241719468716
"Iredell County, North Carolina",2012,162708.0,2593.0,778.0,71707.0,44.07097376896034,24429.0,Iredell County, North Carolina,3371.0,2.0718096221451923
"Johnston County, North Carolina",2012,174938.0,3219.0,791.0,77757.0,44.44831883295796,20796.0,Johnston County, North Carolina,4010.0,2.2922406795550425
"Lincoln County, North Carolina",2012,79313.0,1125.0,176.0,36580.0,46.121064642618485,24537.0,Lincoln County, North Carolina,1301.0,1.64033638873829
"Mecklenburg County, North Carolina",2012,969031.0,21325.0,7042.0,484571.0,50.00572737095098,31664.0,Mecklenburg County, North Carolina,28367.0,2.9273573291256936
"Moore County, North Carolina",2012,90302.0,876.0,309.0,35455.0,39.26269628579655,29478.0,Moore County, North Carolina,1185.0,1.3122632942791965
"Nash County, North Carolina",2012,95708.0,781.0,302.0,39444.0,41.21285576963263,21081.0,Nash County, North Carolina,1083.0,1.1315668491662139
"New Hanover County, North Carolina",2012,209234.0,4026.0,1573.0,104101.0,49.753386160948985,28660.0,New Hanover County, North Carolina,5599.0,2.6759513272221533
"Onslow County, North Carolina",2012,183263.0,1031.0,491.0,55978.0,30.545172784468225,20674.0,Onslow County, North Carolina,1522.0,0.8305004283461472
"Orange County, North Carolina",2012,137941.0,4685.0,3031.0,67561.0,48.97818632603794,33947.0,Orange County, North Carolina,7716.0,5.593695855474442
"Pitt County, North Carolina",2012,172554.0,2071.0,696.0,83681.0,48.49554342408753,20933.0,Pitt County, North Carolina,2767.0,1.6035559882703383
"Randolph County, North Carolina",2012,142466.0,1548.0,686.0,63793.0,44.77770134628613,20785.0,Randolph County, North Carolina,2234.0,1.568093439838277
"Robeson County, North Carolina",2012,135496.0,624.0,74.0,49568.0,36.58262974552754,14790.0,Robeson County, North Carolina,698.0,0.5151443585050481
"Rockingham County, North Carolina",2012,92720.0,1085.0,307.0,36482.0,39.34641932700604,19279.0,Rockingham County, North Carolina,1392.0,1.5012942191544434
"Rowan County, North Carolina",2012,138180.0,1004.0,406.0,56190.0,40.66435084672167,19265.0,Rowan County, North Carolina,1410.0,1.0204081632653061
"Rutherford County, North Carolina",2012,67323.0,,,25680.0,38.14446771534245,18636.0,Rutherford County, North Carolina,,
"Surry County, North Carolina",2012,73561.0,567.0,249.0,29772.0,40.47253299982328,20794.0,Surry County, North Carolina,816.0,1.1092834518290942
"Union County, North Carolina",2012,208520.0,3313.0,817.0,92809.0,44.508440437368115,27526.0,Union County, North Carolina,4130.0,1.9806253596777286
"Wake County, North Carolina",2012,952151.0,41390.0,14780.0,482504.0,50.67515551629941,32228.0,Wake County, North Carolina,56170.0,5.899274379799002
"Wayne County, North Carolina",2012,124246.0,796.0,424.0,49900.0,40.16225874474832,20098.0,Wayne County, North Carolina,1220.0,0.9819229592904399
"Wilkes County, North Carolina",2012,69306.0,,,27673.0,39.9287218999798,19154.0,Wilkes County, North Carolina,,
"Wilson County, North Carolina",2012,81867.0,210.0,532.0,34516.0,42.16106611943763,19696.0,Wilson County, North Carolina,742.0,0.9063481011885131
"Burleigh County, North Dakota",2012,85774.0,2055.0,448.0,47557.0,55.4445403035885,34551.0,Burleigh County, North Dakota,2503.0,2.9181337001888688
"Cass County, North Dakota",2012,156157.0,3578.0,1422.0,91905.0,58.85423003771845,30502.0,Cass County, North Dakota,5000.0,3.2019057743168733
"Grand Forks County, North Dakota",2012,67472.0,638.0,286.0,38016.0,56.34337206544937,26722.0,Grand Forks County, North Dakota,924.0,1.3694569599241166
"Allen County, Ohio",2012,105141.0,1012.0,491.0,46502.0,44.228226857267856,21630.0,Allen County, Ohio,1503.0,1.4295089451308243
"Ashtabula County, Ohio",2012,100389.0,415.0,274.0,40581.0,40.42375160625168,19218.0,Ashtabula County, Ohio,689.0,0.6863301756168504
"Belmont County, Ohio",2012,69671.0,693.0,112.0,31101.0,44.63980709333869,23901.0,Belmont County, Ohio,805.0,1.155430523460263
"Butler County, Ohio",2012,370589.0,7323.0,2211.0,176053.0,47.506267050560055,25978.0,Butler County, Ohio,9534.0,2.5726613580003725
"Clark County, Ohio",2012,137206.0,1406.0,576.0,56626.0,41.27078990714692,21267.0,Clark County, Ohio,1982.0,1.4445432415492034
"Clermont County, Ohio",2012,199085.0,3746.0,1161.0,92083.0,46.253107968957984,27844.0,Clermont County, Ohio,4907.0,2.4647763518095287
"Columbiana County, Ohio",2012,106507.0,1247.0,0.0,49635.0,46.602570723051066,23104.0,Columbiana County, Ohio,1247.0,1.1708150637986237
"Cuyahoga County, Ohio",2012,1265111.0,22555.0,7999.0,572624.0,45.26274769565674,26902.0,Cuyahoga County, Ohio,30554.0,2.415124048403658
"Delaware County, Ohio",2012,181061.0,4545.0,1774.0,90804.0,50.15105406465224,37354.0,Delaware County, Ohio,6319.0,3.4899840385284513
"Erie County, Ohio",2012,76398.0,1134.0,72.0,35494.0,46.459331396109846,26452.0,Erie County, Ohio,1206.0,1.5785753553757953
"Fairfield County, Ohio",2012,147474.0,2652.0,907.0,69219.0,46.9364091297449,27153.0,Fairfield County, Ohio,3559.0,2.4133067523766902
"Franklin County, Ohio",2012,1195537.0,31996.0,8835.0,592348.0,49.546605416645406,27773.0,Franklin County, Ohio,40831.0,3.4152853487595953
"Geauga County, Ohio",2012,93680.0,1499.0,779.0,45096.0,48.138343296327925,33028.0,Geauga County, Ohio,2278.0,2.431682322801025
"Greene County, Ohio",2012,163587.0,4601.0,1217.0,76244.0,46.60761551957063,28937.0,Greene County, Ohio,5818.0,3.5565173271714747
"Hamilton County, Ohio",2012,802038.0,15990.0,6474.0,383380.0,47.800727646321,28469.0,Hamilton County, Ohio,22464.0,2.800864796929821
"Hancock County, Ohio",2012,75671.0,1024.0,532.0,37476.0,49.524917075233574,26151.0,Hancock County, Ohio,1556.0,2.056269905247717
"Jefferson County, Ohio",2012,68389.0,226.0,69.0,28176.0,41.199608124113524,22904.0,Jefferson County, Ohio,295.0,0.43135591981166566
"Lake County, Ohio",2012,229582.0,4146.0,1187.0,114412.0,49.834917371570945,28379.0,Lake County, Ohio,5333.0,2.3229173018790674
"Licking County, Ohio",2012,167537.0,3253.0,1105.0,81837.0,48.84712033759707,26413.0,Licking County, Ohio,4358.0,2.6012164477100583
"Lorain County, Ohio",2012,301478.0,4545.0,1514.0,134873.0,44.73726109367848,25058.0,Lorain County, Ohio,6059.0,2.009765223333046
"Lucas County, Ohio",2012,437998.0,5943.0,1633.0,189205.0,43.19768583418189,23218.0,Lucas County, Ohio,7576.0,1.729688263416728
"Mahoning County, Ohio",2012,235145.0,2222.0,412.0,102032.0,43.39109910906037,22541.0,Mahoning County, Ohio,2634.0,1.1201599013374726
"Marion County, Ohio",2012,66238.0,310.0,55.0,25663.0,38.74362148615598,18488.0,Marion County, Ohio,365.0,0.5510432078263233
"Medina County, Ohio",2012,173684.0,2854.0,715.0,85487.0,49.21984753920914,29383.0,Medina County, Ohio,3569.0,2.054881278643974
"Miami County, Ohio",2012,103060.0,1832.0,156.0,49177.0,47.71686396274015,26228.0,Miami County, Ohio,1988.0,1.9289734135455074
"Montgomery County, Ohio",2012,534325.0,9116.0,2460.0,233017.0,43.60960089832967,23902.0,Montgomery County, Ohio,11576.0,2.1664717166518503
"Muskingum County, Ohio",2012,85950.0,703.0,213.0,37366.0,43.47411285631181,20174.0,Muskingum County, Ohio,916.0,1.065735892961024
"Portage County, Ohio",2012,161451.0,2774.0,900.0,81329.0,50.373797622808155,24914.0,Portage County, Ohio,3674.0,2.275613034295235
"Richland County, Ohio",2012,122673.0,1246.0,353.0,50900.0,41.492422945554445,21486.0,Richland County, Ohio,1599.0,1.3034653102149618
"Ross County, Ohio",2012,77429.0,436.0,423.0,29237.0,37.75975409730204,20632.0,Ross County, Ohio,859.0,1.1094034534864199
"Scioto County, Ohio",2012,78477.0,837.0,218.0,27867.0,35.50976719293551,18727.0,Scioto County, Ohio,1055.0,1.3443429285013444
"Stark County, Ohio",2012,374868.0,4764.0,1220.0,170885.0,45.58537938687751,23761.0,Stark County, Ohio,5984.0,1.5962952292540307
"Summit County, Ohio",2012,540811.0,10391.0,3037.0,252274.0,46.64734999842829,27586.0,Summit County, Ohio,13428.0,2.4829376621407477
"Trumbull County, Ohio",2012,207406.0,1860.0,776.0,86450.0,41.681532838972835,22147.0,Trumbull County, Ohio,2636.0,1.2709371956452562
"Tuscarawas County, Ohio",2012,92392.0,782.0,96.0,41792.0,45.23335353710278,22512.0,Tuscarawas County, Ohio,878.0,0.950298727162525
"Warren County, Ohio",2012,217241.0,6530.0,2538.0,105004.0,48.33525899807127,34666.0,Warren County, Ohio,9068.0,4.174166018385112
"Wayne County, Ohio",2012,114848.0,2537.0,1205.0,54104.0,47.109222624686545,22437.0,Wayne County, Ohio,3742.0,3.2582195597659513
"Wood County, Ohio",2012,128200.0,1198.0,512.0,64404.0,50.23712948517941,26441.0,Wood County, Ohio,1710.0,1.3338533541341653
"Canadian County, Oklahoma",2012,122560.0,2192.0,576.0,60590.0,49.43701044386423,27534.0,Canadian County, Oklahoma,2768.0,2.2584856396866844
